id_loan,loan_identifier
F99Q20298663,2102SLST00370
F99Q20300485,2102SLST00372
F99Q20301376,2101SCRT01388
F99Q20301493,2102SLST00385
F99Q20304577,1804SCRT00715
F99Q20304718,1804SCRT00716
F99Q20305172,1901SLST00638
F99Q20307072,2101SCRT01473
F99Q20307172,1801SCRT01676
F99Q20308850,1801SCRT01677
F99Q20309760,1903SCRT01316
F99Q20311899,2102SCRT00931
F99Q20312678,1703SCRT00364
F99Q20312864,1804SCRT00749
F99Q20313076,1804SCRT00750
F99Q20313291,1804SCRT00751
F99Q20313884,1901SCRT00571
F99Q20313992,2002SLST00824
F99Q20314363,2002SCRT00755
F99Q20314613,2003SCRT00983
F99Q20314686,2003SCRT00984
F99Q20323585,2301SCRT00315
F99Q20323719,1901SCRT00580
F99Q20324635,2101SLST00906
F99Q20325005,2101SLST00907
F99Q20325254,2001SLST00759
F99Q20326450,2102SCRT00943
F99Q20327226,1704SCRT00645
F99Q20327587,2002SLST00835
F99Q20329894,2101SCRT01658
F99Q20331347,2401SLST00299
F99Q20332052,1704SCRT00662
F99Q20340024,2103SCRT02378
F99Q20340364,2201SCRT04559
F99Q20341106,1902SCRT10764
F99Q20341159,2003SCRT07237
F99Q20344892,1902SLST05920
F99Q20347950,1804SCRT08327
F99Q20348514,1802SLST03930
F99Q20349266,2103SCRT02380
F99Q20352659,2103SCRT02381
F99Q20353633,2102SCRT05940
F99Q20354997,1803SCRT09659
F99Q20355258,2101SCRT07131
F99Q20357538,2301SCRT01723
F99Q20358249,1902SLST05921
F99Q20360150,1902SCRT10765
F99Q20361196,2102SCRT05943
F99Q20361310,1804SCRT08328
F99Q20361993,1904SCRT09323
F99Q20366169,1803SCRT09662
F99Q20366368,2002SCRT07957
F99Q20366444,2102SCRT05944
F99Q20366446,1803SCRT09663
F99Q20366904,2003SCRT07260
F99Q20367821,2102SCRT05946
F99Q20374236,1803SCRT10311
F99Q20376128,1804SCRT08732
F99Q20376853,1804SCRT08733
F99Q20376854,1904SCRT09909
F99Q20377522,2102SCRT06585
F99Q20378383,1803SCRT10312
F99Q20378652,2003SLST03038
F99Q20378730,2001SCRT09153
F99Q20379377,1902SCRT11127
F99Q20381166,1803SCRT10314
F99Q20381891,2101SCRT08471
F99Q20382691,1904SCRT09914
F99Q20382787,1901SCRT09034
F99Q20382795,2002SLST08441
F99Q20384255,2102SCRT06587
F99Q20385142,2103SCRT02781
F99Q20385466,2101SLST05152
F99Q20385686,1702SCRT10719
F99Q20386967,1804SCRT08735
F99Q20387688,2001SCRT09155
F99Q20387726,1904SCRT09916
F99Q20387768,2003SCRT08323
F99Q20388451,2201SCRT05263
F99Q20390017,2102SLST04188
F99Q20391272,2201SCRT05264
F99Q20391303,2101SCRT08473
F99Q20392374,2103SCRT02782
F99Q20393359,2003SCRT08325
F99Q20393490,1804SCRT08736
F99Q20394381,2001SLST05638
F99Q20395108,1804SCRT08737
F99Q20395656,1803SCRT10317
F99Q20396791,2003SCRT08326
F99Q20396811,1803SCRT10318
F99Q20397817,2003SCRT08327
F99Q20397913,2102SLST04189
F99Q20398880,1803SCRT10319
F99Q20398892,1803SCRT10320
F99Q20399418,2003SLST03039
F99Q20401217,2003SCRT08329
F99Q20401643,2003SCRT08330
F99Q20402080,2102SCRT06592
F99Q20404966,1904SCRT09917
F99Q20405246,1704SCRT09365
F99Q20405313,2002SLST08444
F99Q20405528,2102SCRT06594
F99Q20407047,1901SLST05910
F99Q20407193,2101SCRT08475
F99Q20407737,1901SCRT09037
F99Q20407795,1903SCRT10825
F99Q20407822,2101SLST05154
F99Q20407944,2002SLST08445
F99Q20407978,1802SLST04309
F99Q20408093,1904SCRT09918
F99Q20408529,2201SLST02067
F99Q20409469,1804SCRT08739
F99Q20409571,2003SCRT08331
F99Q20410227,1902SLST06189
F99Q20410784,1803SCRT10321
F99Q20412141,1901SLST05911
F99Q20412861,1804SCRT08741
F99Q20413140,2101SLST05155
F99Q20414412,2201SCRT05265
F99Q20415412,2102SCRT06599
F99Q20415421,2002SLST08446
F99Q20415435,2102SCRT06600
F99Q20417637,1804SCRT08742
F99Q20421184,1903SCRT10826
F99Q20421964,1901SCRT09039
F99Q20422227,2101SCRT08478
F99Q20422295,2103SCRT02783
F99Q20422311,1804SCRT08743
F99Q20422751,1901SCRT09040
F99Q20423104,1901SCRT09041
F99Q20423186,2201SLST02068
F99Q20425362,1904SCRT09921
F99Q20426515,1804SCRT08745
F99Q20426865,2002SCRT08319
F99Q20426897,2102SCRT06602
F99Q20427048,1803SCRT10323
F99Q20427084,2402SLST01284
F99Q20427465,2101SCRT08480
F99Q20427770,2102SCRT06603
F99Q20427888,1903SLST06919
F99Q20427978,2402SLST01285
F99Q20428122,1901SCRT09044
F99Q20428417,2102SCRT06604
F99Q20428551,1903SLST06920
F99Q20428792,1903SLST06921
F99Q20428881,2102SLST04191
F99Q20429088,1903SLST06922
F99Q20429096,1801SCRT10104
F99Q20429624,2001SCRT09156
F99Q20430462,2002SCRT08320
F99Q20431721,2202SCRT02608
F99Q20431871,1904SCRT09922
F99Q20432818,2101SCRT08483
F99Q20433903,1804SCRT08746
F99Q20433930,2402SLST01286
F99Q20436045,2201SLST02069
F99Q20436081,1804SCRT08747
F99Q20436560,1804SCRT08748
F99Q20439615,2003SCRT08334
F99Q20439801,1804SCRT08749
F99Q20440069,2101SLST05158
F99Q20440486,1804SCRT08750
F99Q20440720,2102SCRT06609
F99Q20440763,1902SCRT11132
F99Q20440772,2101SLST05159
F99Q20441029,2101SCRT08484
F99Q20441030,1901SCRT09046
F99Q20441229,1904SCRT09923
F99Q20441575,2003SCRT08336
F99Q20442103,2001SLST05640
F99Q20442139,2002SLST08448
F99Q20443347,1904SCRT09924
F99Q20444624,2102SCRT06610
F99Q20445942,2103SCRT02785
F99Q20449145,1804SCRT08752
F99Q20449576,2102SCRT06611
F99Q20449990,1904SCRT09925
F99Q20450961,2002SLST08449
F99Q20451560,1904SCRT09926
F99Q20451845,2003SCRT08338
F99Q20452371,1901SLST05912
F99Q20454427,1801SCRT10105
F99Q20457770,2102SCRT06619
F99Q20460144,1901SLST05914
F99Q20460182,2002SCRT08324
F99Q20461139,1804SCRT08754
F99Q20461862,1904SCRT09931
F99Q20463483,2002SLST08453
F99Q20464891,1804SCRT08766
F99Q20465079,1904SCRT09940
F99Q20465381,1901SCRT09068
F99Q20465395,2001SCRT09163
F99Q20467688,1804SCRT09692
F99Q20467757,2102SCRT08531
F99Q20469012,2003SCRT11633
F99Q20469325,2201SCRT06449
F99Q20469363,1704SCRT10154
F99Q20469946,2402SCRT03485
F99Q20470244,2003SCRT11658
F99Q20472507,1901SCRT12060
F99Q20472680,2003SCRT11700
F99Q20472887,1902SLST07331
F99Q20472957,2201SCRT06504
F99Q20473015,2003SLST04506
F99Q20473573,1803SCRT11608
F99Q20474225,2102SCRT08623
F99Q20474379,2003SLST04511
F99Q20475722,1901SCRT12071
F99Q20476020,1803SCRT11709
F99Q20476275,1803SCRT11710
F99Q20477790,2102SCRT08978
F99Q20478122,2301SCRT02852
F99Q20479221,2202SLST01402
F99Q20480481,1804SCRT09918
F99Q20481359,2002SCRT10281
F99Q20481629,1804SCRT09938
F99Q20484116,1902SCRT13159
F99Q20484698,2102SCRT09136
F99Q20488551,1903SCRT13427
F99Q20488844,1901SLST02577
F99Q20488920,1901SLST02579
F99Q20496145,1904SCRT00214
F99Q20496547,2002SLST00107
F99Q20496678,1703SCRT00030
F99Q20496951,2003SLST00155
F99Q20496997,1904SCRT00827
F99Q20497152,2301SCRT00340
F99Q20497204,2102SCRT01016
F99Q20497438,1801SCRT02009
F99Q20497559,2003SCRT00596
F99Q20498219,2002SLST03828
F99Q20498280,1902SLST05388
F99Q20498288,2002SLST07203
F99Q20498419,2101SCRT05742
F99Q20498581,1902SCRT09927
F99Q30000170,1704SCRT00265
F99Q30000171,1902SLST00248
F99Q30000175,2002SCRT08326
F99Q30001704,1804SCRT00014
F99Q30003678,2101SCRT00174
F99Q30003712,2101SLST00105
F99Q30005556,2003SCRT00197
F99Q30007040,1902SLST00091
F99Q30008119,1802SLST05109
F99Q30009219,1802SLST03317
F99Q30012002,2301SLST00111
F99Q30012660,1901SCRT00091
F99Q30013715,1801SCRT00352
F99Q30014028,1801SCRT00353
F99Q30017345,2002SLST00205
F99Q30019314,1804SCRT00145
F99Q30019932,2101SLST00229
F99Q30020130,1802SLST00637
F99Q30020250,2101SCRT00377
F99Q30020433,2101SLST00230
F99Q30020540,1804SCRT00150
F99Q30023408,2003SCRT00258
F99Q30025577,1901SCRT00139
F99Q30030875,2101SLST00244
F99Q30031113,2101SCRT00408
F99Q30031591,2002SLST00229
F99Q30031682,2003SCRT00268
F99Q30032617,1704SCRT00141
F99Q30033859,2101SCRT00445
F99Q30034969,1904SCRT00275
F99Q30035117,2002SLST00247
F99Q30035824,2001SCRT00255
F99Q30036609,2501SCRT00564
F99Q30039219,2202SLST00043
F99Q30039532,2003SCRT00276
F99Q30041075,2103SCRT00097
F99Q30041198,2101SCRT00446
F99Q30041983,2501SCRT00566
F99Q30043787,1804SCRT00176
F99Q30046489,1801SCRT00555
F99Q30046767,2101SCRT00457
F99Q30046771,2001SCRT00263
F99Q30047540,1802SLST02208
F99Q30047555,1903SCRT00375
F99Q30047619,2101SLST00271
F99Q30048081,2101SCRT00458
F99Q30048380,1802SLST05310
F99Q30049699,1802SLST05575
F99Q30052614,2301SLST00133
F99Q30055506,2501SCRT00568
F99Q30055612,2002SLST00255
F99Q30055678,1803SCRT00188
F99Q30056067,2201SLST00085
F99Q30059660,1801SCRT00599
F99Q30063786,1801SCRT00601
F99Q30064155,2001SCRT00271
F99Q30064335,1901SCRT00155
F99Q30069937,1903SCRT00390
F99Q30070067,2001SCRT00272
F99Q30070362,1803SCRT00189
F99Q30074023,2002SLST00258
F99Q30074247,2301SLST00145
F99Q30076388,1902SLST00153
F99Q30076711,2002SCRT00219
F99Q30076990,2402SCRT00481
F99Q30077139,1804SCRT00193
F99Q30077398,2102SLST00152
F99Q30077471,1704SCRT00171
F99Q30077666,2102SCRT00322
F99Q30078427,1704SCRT00174
F99Q30079675,2102SCRT00327
F99Q30080213,2102SCRT00328
F99Q30080604,2202SLST00054
F99Q30081301,2401SCRT00460
F99Q30081579,2401SCRT00461
F99Q30081852,1902SCRT00164
F99Q30082067,1704SCRT00175
F99Q30083905,1704SCRT00176
F99Q30084488,1803SCRT00206
F99Q30085010,2002SLST00276
F99Q30086174,1803SCRT00207
F99Q30086752,2101SLST00339
F99Q30087564,1902SLST00156
F99Q30087718,1804SCRT00196
F99Q30088126,1804SCRT00198
F99Q30088181,2101SLST00340
F99Q30088529,2002SCRT00221
F99Q30089561,1902SCRT00165
F99Q30089695,2102SLST00153
F99Q30090170,2102SCRT00329
F99Q30094158,2102SCRT00334
F99Q30094325,2202SCRT00098
F99Q30094872,2001SLST00245
F99Q30095316,2201SLST00099
F99Q30096603,1902SCRT00168
F99Q30096692,1801SCRT00712
F99Q30097047,1704SCRT00177
F99Q30097709,2002SLST00280
F99Q30097939,1804SCRT00200
F99Q30098044,2102SCRT00339
F99Q30098230,1901SCRT00186
F99Q30099760,2101SCRT00595
F99Q30101280,2102SCRT00340
F99Q30101410,1901SLST00214
F99Q30101461,2102SCRT00341
F99Q30103896,2002SLST00284
F99Q30106998,1904SCRT00298
F99Q30107016,2201SLST00101
F99Q30107486,2002SLST00287
F99Q30108545,1901SLST00216
F99Q30110026,2002SCRT00231
F99Q30110234,1702SCRT00042
F99Q30110884,2002SCRT00232
F99Q30111410,1803SCRT00214
F99Q30111544,1904SCRT00300
F99Q30111991,2001SCRT00328
F99Q30112091,2001SCRT00329
F99Q30113024,2002SCRT00233
F99Q30113507,2001SLST00246
F99Q30115195,2102SCRT00354
F99Q30115402,2101SCRT00597
F99Q30115526,1901SLST00218
F99Q30115631,1903SLST00301
F99Q30115699,2101SLST00347
F99Q30118248,2101SLST00349
F99Q30118404,2101SCRT00599
F99Q30119349,2001SCRT00331
F99Q30124418,2402SLST00229
F99Q30127882,2101SCRT00602
F99Q30128728,1901SLST00220
F99Q30131564,2101SCRT00606
F99Q30132482,2201SCRT00251
F99Q30134469,2101SCRT00607
F99Q30135203,1903SLST00304
F99Q30135318,1903SCRT00465
F99Q30135571,1903SLST00305
F99Q30136800,1801SCRT00717
F99Q30138507,2501SCRT00581
F99Q30138565,1903SLST00306
F99Q30141246,1904SCRT00301
F99Q30141650,2002SCRT00236
F99Q30142789,1804SCRT00206
F99Q30143829,2202SCRT00102
F99Q30144039,2002SCRT00238
F99Q30144272,1704SCRT00182
F99Q30146811,1904SCRT00303
F99Q30147337,2401SLST00190
F99Q30149692,1901SCRT00242
F99Q30152032,2101SLST00429
F99Q30154351,2002SCRT00343
F99Q30155133,1902SLST00247
F99Q30155474,2002SCRT00344
F99Q30155987,2003SCRT00501
F99Q30156685,1902SCRT00293
F99Q30156732,2002SLST00405
F99Q30157697,1804SCRT00306
F99Q30160212,1904SCRT00395
F99Q30162744,1803SCRT00330
F99Q30171930,2002SLST00507
F99Q30173306,1903SCRT00746
F99Q30173546,2002SCRT00446
F99Q30173562,2002SCRT00447
F99Q30173575,2002SCRT00448
F99Q30173624,2002SLST00516
F99Q30174650,2202SCRT00182
F99Q30174771,2002SLST00519
F99Q30178564,2002SLST00705
F99Q30179148,1804SCRT00680
F99Q30181793,2101SLST00826
F99Q30181806,1801SCRT01659
F99Q30182346,1901SCRT00530
F99Q30183249,2101SCRT01444
F99Q30183389,2101SLST00827
F99Q30183870,1903SLST00853
F99Q30185574,2201SLST00257
F99Q30188709,1801SCRT01660
F99Q30191507,1801SCRT01662
F99Q30192291,1801SCRT01664
F99Q30192349,2101SCRT01446
F99Q30193167,2101SCRT01447
F99Q30200619,1801SCRT01666
F99Q30200799,1801SCRT01667
F99Q30200982,2101SCRT01448
F99Q30201305,1802SLST01688
F99Q30201511,1801SCRT01668
F99Q30201994,1802SLST00632
F99Q30202885,2103SCRT00278
F99Q30203880,2301SLST00249
F99Q30205542,2101SCRT01561
F99Q30208093,2101SCRT01592
F99Q30209048,2101SCRT01657
F99Q30209695,2101SCRT01662
F99Q30209804,1801SCRT01882
F99Q30212036,1901SCRT07450
F99Q30212931,1803SCRT09225
F99Q30214517,2102SCRT05933
F99Q30215123,1803SCRT09653
F99Q30220082,1904SCRT09927
F99Q30220843,2101SCRT08486
F99Q30221129,2003SCRT08339
F99Q30221314,2003SCRT08340
F99Q30221833,1803SCRT10326
F99Q30224551,2003SCRT08341
F99Q30226605,2003SLST03044
F99Q30226710,2001SLST05643
F99Q30229908,1901SCRT09049
F99Q30230296,1904SCRT09929
F99Q30230834,1904SCRT09930
F99Q30231962,1804SCRT08753
F99Q30232553,2202SCRT02610
F99Q30237890,2102SCRT06621
F99Q30238741,1904SCRT09932
F99Q30239497,2003SLST03046
F99Q30240282,1804SCRT08755
F99Q30240367,1804SCRT08756
F99Q30240916,2002SCRT08325
F99Q30241541,2003SLST03047
F99Q30241778,1704SCRT09369
F99Q30241815,2102SCRT06622
F99Q30242873,2102SCRT06623
F99Q30247088,2102SCRT06624
F99Q30248253,2003SCRT08343
F99Q30248278,2002SCRT08327
F99Q30249134,2102SCRT06625
F99Q30249291,2002SCRT08328
F99Q30249353,2002SCRT08329
F99Q30249891,1901SLST05915
F99Q30251464,1901SLST05916
F99Q30253713,2003SLST03048
F99Q30253734,1804SCRT08757
F99Q30253854,2102SCRT06626
F99Q30254557,1904SCRT09933
F99Q30255240,2102SCRT06627
F99Q30256006,2101SCRT08488
F99Q30256479,2002SLST08456
F99Q30259398,1901SCRT09055
F99Q30259634,1901SCRT09056
F99Q30260477,1902SLST06194
F99Q30260549,2102SCRT06628
F99Q30262521,1903SCRT10828
F99Q30262548,2101SCRT08489
F99Q30262752,2003SCRT08344
F99Q30262768,2003SCRT08345
F99Q30262954,2002SCRT08330
F99Q30263027,1804SCRT08759
F99Q30263432,1804SCRT08760
F99Q30265138,1901SCRT09057
F99Q30265918,2002SLST08457
F99Q30268262,2102SCRT06630
F99Q30268267,2202SLST01097
F99Q30270418,2401SCRT02754
F99Q30270443,1804SCRT08761
F99Q30273313,1904SCRT09935
F99Q30273460,2001SCRT09157
F99Q30274255,2101SLST05164
F99Q30275710,1901SLST05917
F99Q30275912,1804SCRT08762
F99Q30276376,2102SLST04193
F99Q30276378,2201SLST02070
F99Q30277966,2003SCRT08347
F99Q30277998,1903SLST06926
F99Q30278131,2102SCRT06632
F99Q30278839,1903SLST06927
F99Q30280192,2301SCRT02060
F99Q30280754,1901SCRT09058
F99Q30281226,2102SCRT06633
F99Q30284523,2102SCRT06635
F99Q30289277,2102SCRT06638
F99Q30290943,1804SCRT08767
F99Q30291378,2201SCRT05271
F99Q30295369,2002SLST08470
F99Q30296077,2201SCRT05273
F99Q30299044,1801SCRT10517
F99Q30299147,2101SLST06163
F99Q30300121,2401SCRT03314
F99Q30300188,2002SCRT09890
F99Q30301053,2101SCRT10487
F99Q30301084,2003SCRT11634
F99Q30301236,1704SCRT10156
F99Q30301523,2101SLST06321
F99Q30301592,1902SCRT12832
F99Q30301676,2002SCRT09895
F99Q30301945,1901SLST07612
F99Q30303106,2002SCRT09938
F99Q30303109,1804SCRT09710
F99Q30303363,1903SLST07984
F99Q30303523,2102SLST05088
F99Q30304770,1901SCRT12070
F99Q30307667,2001SLST07071
F99Q30307687,2102SLST05328
F99Q30308283,2101SLST07033
F99Q30308301,2002SLST10675
F99Q30308757,2101SCRT11714
F99Q30309128,2102SLST01621
F99Q30309141,1904SCRT03558
F99Q30309764,2101SCRT03618
F99Q30310941,1901SCRT07885
F99Q30314984,2102SCRT00955
F99Q30316640,2501SCRT02852
F99Q30316712,2102SCRT05275
F99Q40002294,1904SCRT00168
F99Q40004150,2201SCRT00148
F99Q40005627,1903SCRT00184
F99Q40006318,2101SCRT00230
F99Q40006417,2101SCRT00231
F99Q40006419,2001SCRT00134
F99Q40006440,2001SLST00086
F99Q40007196,2001SLST00099
F99Q40008081,1801SCRT00354
F99Q40008399,2101SCRT00251
F99Q40009581,2201SCRT00154
F99Q40011327,2102SLST00106
F99Q40012602,2101SLST00231
F99Q40012742,1801SCRT00480
F99Q40013024,2101SLST00232
F99Q40017838,2101SCRT00391
F99Q40019022,2402SCRT00460
F99Q40019232,1804SCRT00158
F99Q40020351,1804SCRT00159
F99Q40020636,2102SCRT00253
F99Q40020954,1903SCRT00331
F99Q40021396,2001SCRT00227
F99Q40021421,2102SCRT00254
F99Q40022657,1903SLST00228
F99Q40023028,2102SLST00126
F99Q40023446,1804SCRT00164
F99Q40024159,2003SCRT00280
F99Q40024182,2003SCRT00281
F99Q40024760,1804SCRT00177
F99Q40026645,2001SCRT00262
F99Q40026713,2001SLST00201
F99Q40027061,2101SLST00270
F99Q40028218,1801SCRT00556
F99Q40028969,1802SLST05280
F99Q40028974,2001SCRT00264
F99Q40030005,2101SCRT00459
F99Q40030244,2101SCRT00460
F99Q40031690,1802SCRT00311
F99Q40033299,1901SLST00175
F99Q40033455,1801SCRT00558
F99Q40034442,1802SLST03338
F99Q40034759,1903SCRT00376
F99Q40035049,2101SCRT00461
F99Q40035520,1802SLST04731
F99Q40036133,2201SCRT00216
F99Q40037955,2101SCRT00463
F99Q40038575,1801SCRT00560
F99Q40039182,2101SCRT00464
F99Q40039196,1801SCRT00561
F99Q40039964,1801SCRT00562
F99Q40041355,1801SCRT00563
F99Q40042063,2101SCRT00465
F99Q40044317,2101SCRT00468
F99Q40045208,2101SCRT00469
F99Q40045693,1802SLST05540
F99Q40048057,1804SCRT00197
F99Q40050581,2101SLST00341
F99Q40050955,2001SCRT00325
F99Q40051083,2202SLST00055
F99Q40051792,2202SLST00056
F99Q40052926,2002SCRT00222
F99Q40053080,1901SLST00212
F99Q40053751,2101SCRT00593
F99Q40053977,1803SCRT00208
F99Q40054058,2102SCRT00331
F99Q40054673,1901SLST00213
F99Q40055242,1704SCRT00178
F99Q40055283,1902SLST00157
F99Q40056399,2003SLST00101
F99Q40056469,1801SCRT00713
F99Q40056611,2102SCRT00335
F99Q40056641,1902SLST00158
F99Q40057774,2002SCRT00223
F99Q40058533,1904SCRT00295
F99Q40058700,2202SCRT00099
F99Q40059379,2101SCRT00596
F99Q40060725,2002SLST00281
F99Q40061464,2101SLST00343
F99Q40061506,2002SLST00282
F99Q40062040,1903SLST00300
F99Q40062213,2301SLST00147
F99Q40062751,2002SCRT00224
F99Q40062784,1803SCRT00210
F99Q40062820,1803SCRT00211
F99Q40063539,2002SLST00283
F99Q40064285,2102SCRT00345
F99Q40066869,1804SCRT00204
F99Q40069405,2102SCRT00356
F99Q40069924,2003SCRT00337
F99Q40070155,2402SLST00230
F99Q40075005,2003SCRT00342
F99Q40080686,1803SCRT00315
F99Q40080716,1904SCRT00382
F99Q40081180,2201SLST00136
F99Q40083143,1903SCRT00615
F99Q40083426,2001SLST00324
F99Q40083441,2101SCRT00761
F99Q40085420,2201SCRT00333
F99Q40086020,2001SLST00330
F99Q40086782,2501SCRT00611
F99Q40086975,2501SCRT00612
F99Q40087929,2002SCRT00356
F99Q40088960,2202SCRT00178
F99Q40096612,1804SCRT00440
F99Q40096735,2102SCRT00553
F99Q40098103,1901SCRT00330
F99Q40098493,2003SCRT00627
F99Q40102392,2401SLST00229
F99Q40102404,1804SCRT00441
F99Q40102417,2102SCRT00555
F99Q40102506,2102SCRT00556
F99Q40110438,1704SCRT00349
F99Q40110744,2002SLST00509
F99Q40110783,2002SLST00510
F99Q40111005,2102SLST00273
F99Q40111084,2102SCRT00558
F99Q40111258,1903SLST00490
F99Q40111354,1902SLST00327
F99Q40111379,2101SCRT00901
F99Q40111455,2002SLST00511
F99Q40111572,2003SCRT00632
F99Q40111589,1804SCRT00443
F99Q40111901,1902SCRT00429
F99Q40113053,2201SCRT00407
F99Q40114615,2301SCRT00221
F99Q40115054,2002SLST00512
F99Q40115090,2201SCRT00408
F99Q40115464,1903SLST00491
F99Q40119135,2002SCRT00449
F99Q40119566,2002SCRT00455
F99Q40119653,2202SCRT00183
F99Q40121014,2001SCRT00532
F99Q40123002,2002SLST00706
F99Q40123102,2102SCRT00773
F99Q40123652,2003SLST00281
F99Q40123721,2002SLST00707
F99Q40124975,2003SCRT00920
F99Q40125767,2003SCRT00921
F99Q40127847,1801SCRT01665
F99Q40128860,2101SCRT01449
F99Q40128886,2001SLST00691
F99Q40129025,2101SCRT01450
F99Q40130593,2102SCRT00854
F99Q40139558,1801SCRT01880
F99Q40142083,2202SCRT02319
F99Q40142592,2402SCRT02106
F99Q40142844,2101SCRT07123
F99Q40144117,2001SLST05072
F99Q40144478,2001SLST05073
F99Q40144953,2201SLST01806
F99Q40144974,2101SLST04457
F99Q40147082,1801SCRT09512
F99Q40148418,2101SCRT08492
F99Q40151704,1802SLST06225
F99Q40152115,2402SLST01288
F99Q40152322,2002SLST08464
F99Q40152405,2003SCRT08348
F99Q40152971,2003SCRT08350
F99Q40154244,2003SLST03049
F99Q40154716,1801SCRT10106
F99Q40155045,1902SCRT11135
F99Q40155581,1904SCRT09937
F99Q40156244,1901SCRT09061
F99Q40157458,2003SCRT08351
F99Q40157941,1901SCRT09062
F99Q40159164,2101SCRT08493
F99Q40159248,2102SCRT06641
F99Q40160624,2003SCRT08352
F99Q40160645,2003SLST03052
F99Q40161433,1702SLST04195
F99Q40162473,1704SCRT09371
F99Q40162796,2003SLST03053
F99Q40162957,1803SCRT10331
F99Q40163958,1804SCRT08768
F99Q40165286,1804SCRT08769
F99Q40165655,1902SLST06196
F99Q40165730,2402SCRT02527
F99Q40165933,2501SCRT03678
F99Q40166413,2102SCRT06645
F99Q40166451,1904SCRT09938
F99Q40166956,1803SCRT10332
F99Q40167522,2001SCRT09158
F99Q40167994,2102SLST04195
F99Q40168993,1904SCRT09939
F99Q40169040,1903SLST06930
F99Q40169342,2102SCRT06646
F99Q40170581,2301SCRT02063
F99Q40170839,1901SCRT09064
F99Q40171267,2003SLST03054
F99Q40172027,1904SCRT09941
F99Q40172835,2002SLST08468
F99Q40173278,2002SLST08469
F99Q40174799,2101SLST05166
F99Q40174961,1901SLST05921
F99Q40175678,2001SLST05645
F99Q40176188,1902SLST06198
F99Q40179633,2001SCRT09159
F99Q40179847,2003SCRT08354
F99Q40180016,2102SCRT06648
F99Q40181591,1804SCRT08770
F99Q40182551,2003SCRT08356
F99Q40184095,2102SCRT06649
F99Q40184323,2102SCRT06650
F99Q40184616,1803SCRT10334
F99Q40186117,2003SCRT08357
F99Q40186287,2101SCRT08495
F99Q40186302,2003SCRT08358
F99Q40188096,2102SCRT06651
F99Q40190474,2102SLST04197
F99Q40190856,2003SCRT08359
F99Q40191172,2003SLST03055
F99Q40191380,2101SCRT08496
F99Q40191892,2003SLST03056
F99Q40191899,2102SCRT06652
F99Q40191975,2102SCRT06653
F99Q40192507,2401SCRT02755
F99Q40192740,2003SCRT08360
F99Q40194124,2103SCRT02789
F99Q40194362,2002SLST08472
F99Q40194489,2102SCRT06654
F99Q40194869,2102SCRT06655
F99Q40195198,1803SCRT10335
F99Q40195803,2001SCRT09160
F99Q40195812,1803SCRT10336
F99Q40196294,1901SLST05922
F99Q40197056,2102SCRT06656
F99Q40197270,1801SCRT10107
F99Q40197927,2001SCRT09161
F99Q40197964,2002SCRT08334
F99Q40198021,1901SLST05923
F99Q40198124,1802SLST04164
F99Q40199244,2401SLST01488
F99Q40199258,2002SLST08473
F99Q40201761,2002SLST08474
F99Q40202725,1801SLST02433
F99Q40205203,1904SCRT09944
F99Q40207173,1901SCRT09067
F99Q40207445,1901SLST05926
F99Q40207553,2102SCRT06660
F99Q40207704,1904SCRT09945
F99Q40211299,2101SLST06158
F99Q40212152,2101SLST06159
F99Q40214522,1801SCRT10514
F99Q40214721,2001SLST06285
F99Q40215237,2101SCRT10208
F99Q40215594,2101SCRT10209
F99Q40215596,1801SCRT10515
F99Q40215916,2101SLST06160
F99Q40216204,1802SLST04349
F99Q40216260,2001SCRT10214
F99Q40216731,1903SLST07760
F99Q40216789,1801SCRT10516
F99Q40218920,2101SLST06162
F99Q40218938,1801SCRT10518
F99Q40219755,1903SLST07761
F99Q40219780,1801SCRT10519
F99Q40220185,2101SCRT10211
F99Q40221194,2301SCRT02521
F99Q40224193,1801SCRT10520
F99Q40226639,1801SCRT10522
F99Q40226762,1801SCRT10523
F99Q40227282,2101SCRT10212
F99Q40228363,2401SCRT03224
F99Q40228554,2101SCRT10213
F99Q40230488,2001SLST06287
F99Q40230854,1801SCRT10524
F99Q40230960,1801SCRT10525
F99Q40234626,2101SLST06360
F99Q40234680,1704SCRT10168
F99Q40235322,1902SLST07332
F99Q40238876,2102SCRT09152
F99Q40238898,1804SCRT09945
F99Q40239227,1804SCRT03542
F99Q40242692,1803SCRT01769
F99Q40245014,2501SCRT02853
F99Q40245296,1902SCRT09933
F00Q10000406,1902SLST06203
F00Q10000642,1903SCRT00018
F00Q10005578,1902SLST00094
F00Q10005617,1704SCRT00099
F00Q10007161,2102SCRT00161
F00Q10009944,1904SCRT00226
F00Q10010536,2102SLST00108
F00Q10010967,2102SLST00120
F00Q10011134,1802SLST01365
F00Q10011322,1802SLST01464
F00Q10013531,2001SCRT00228
F00Q10014126,2001SLST00172
F00Q10014778,2002SLST00228
F00Q10015033,2101SCRT00407
F00Q10015107,1802SLST03951
F00Q10015265,2401SCRT00436
F00Q10015823,2101SCRT00455
F00Q10015872,2102SCRT00279
F00Q10017080,1902SLST00138
F00Q10020167,1903SLST00249
F00Q10021143,2003SCRT00322
F00Q10022370,1702SLST00016
F00Q10022712,1804SCRT00195
